# m0 | m12  | ng          | ns          | nn          | ll          | sb       | ss       | tb          | bb          | gg       | sg
1660 | 520 | 1.02356 | 1.4348 | 1.16142 | 1.50233 | 3.19588 | 1.18713 | 3.03676 | 4.31861 | 4.98278 | 3.31258
1660 | 540 | 1.02535 | 1.44526 | 1.1556 | 1.50635 | 3.27974 | 1.18182 | 3.11189 | 4.44908 | 5.3125 | 3.38435
1660 | 560 | 1.029 | 1.46142 | 1.14981 | 1.50776 | 3.34413 | 1.17797 | 3.17859 | 4.5879 | 5.6305 | 3.46512
1660 | 580 | 1.03271 | 1.47512 | 1.14545 | 1.51308 | 3.42051 | 1.17043 | 3.2513 | 4.7324 | 6.02804 | 3.54633
1660 | 600 | 1.03459 | 1.48929 | 1.13863 | 1.5176 | 3.47403 | 1.17189 | 3.33909 | 4.90554 | 6.43284 | 3.65639
1660 | 620 | 1.04104 | 1.50538 | 1.13328 | 1.52104 | 3.55833 | 1.16821 | 3.41097 | 5.06178 | 6.86088 | 3.7561
1660 | 640 | 1.04418 | 1.51861 | 1.1309 | 1.52451 | 3.64224 | 1.16412 | 3.49479 | 5.26362 | 7.3258 | 3.84034
1660 | 660 | 1.05351 | 1.53654 | 1.12442 | 1.52881 | 3.71508 | 1.16152 | 3.56813 | 5.4524 | 7.82738 | 3.95076
1660 | 680 | 1.05983 | 1.54872 | 1.12092 | 1.5332 | 3.80692 | 1.15727 | 3.65974 | 5.64983 | 8.30986 | 4.07529
1660 | 700 | 1.06551 | 1.56334 | 1.11538 | 1.53719 | 3.86635 | 1.1573 | 3.75556 | 5.9039 | 8.95522 | 4.19725
1660 | 720 | 1.07574 | 1.58661 | 1.1116 | 1.54167 | 3.94322 | 1.1564 | 3.87185 | 6.14814 | 9.56265 | 4.32258
1660 | 740 | 1.08441 | 1.60328 | 1.10937 | 1.54622 | 4.02929 | 1.15758 | 3.94712 | 6.41548 | 10.2632 | 4.45205
1660 | 760 | 1.09471 | 1.61634 | 1.09995 | 1.55081 | 4.07778 | 1.15504 | 4.05071 | 6.70066 | 11.018 | 4.5974
1660 | 780 | 1.10738 | 1.63404 | 1.09873 | 1.55675 | 4.14925 | 1.1523 | 4.15126 | 7.00297 | 11.866 | 4.74074
1660 | 800 | 1.11877 | 1.65631 | 1.09387 | 1.56013 | 4.19258 | 1.15104 | 4.24588 | 7.31253 | 12.8462 | 4.88742
1660 | 820 | 1.12968 | 1.67873 | 1.09093 | 1.56596 | 4.23338 | 1.15162 | 4.37581 | 7.72391 | 13.8786 | 5.0478
1660 | 840 | 1.14516 | 1.69581 | 1.08641 | 1.57197 | 4.25414 | 1.15281 | 4.50399 | 8.06582 | 14.9598 | 5.22222
1660 | 860 | 1.15397 | 1.71766 | 1.08161 | 1.57484 | 4.24623 | 1.15179 | 4.63653 | 8.44619 | 16.1765 | 5.4251
1660 | 880 | 1.17235 | 1.73832 | 1.07757 | 1.58128 | 4.24138 | 1.15538 | 4.77403 | 8.8879 | 17.6344 | 5.60119
1660 | 900 | 1.18774 | 1.75992 | 1.07602 | 1.58629 | 4.24286 | 1.15508 | 4.94344 | 9.3188 | 19.115 | 5.82301
1660 | 920 | 1.20259 | 1.78167 | 1.07187 | 1.59302 | 4.19079 | 1.15942 | 5.07634 | 9.80596 | 20.6745 | 6.04222
1660 | 940 | 1.22195 | 1.80521 | 1.06967 | 1.59763 | 4.13761 | 1.15842 | 5.25158 | 10.3069 | 22.4755 | 6.26984
1660 | 960 | 1.23707 | 1.82859 | 1.06761 | 1.60266 | 4.04853 | 1.1701 | 5.4258 | 10.8501 | 24.4628 | 6.50602
1660 | 980 | 1.25436 | 1.8499 | 1.06236 | 1.6117 | 3.94973 | 1.17557 | 5.6356 | 11.4319 | 26.5035 | 6.77419
1680 | 1000 | 1.27395 | 1.88392 | 1.06105 | 1.64482 | 3.77581 | 1.18495 | 5.89776 | 12.1252 | 28.8136 | 7.10078
1680 | 100 | 1.11647 | 1.27089 | 1.34843 | 1.493 | 2.72921 | 1.29358 | 2.22581 | 2.95622 | 1.84295 | 2.18216
1680 | 120 | 1.10224 | 1.27449 | 1.3228 | 1.49308 | 2.69737 | 1.2963 | 2.22915 | 3.00523 | 1.92035 | 2.21622
1680 | 140 | 1.0825 | 1.278 | 1.30813 | 1.49502 | 2.68793 | 1.28037 | 2.23013 | 3.02336 | 1.99562 | 2.25475
1680 | 160 | 1.07093 | 1.2825 | 1.29684 | 1.49421 | 2.67943 | 1.27885 | 2.23583 | 3.06385 | 2.07463 | 2.2963
1680 | 180 | 1.06158 | 1.287 | 1.28432 | 1.4954 | 2.65823 | 1.26733 | 2.25309 | 3.09036 | 2.1527 | 2.32847
1680 | 200 | 1.05005 | 1.29305 | 1.27112 | 1.49707 | 2.67391 | 1.26163 | 2.27813 | 3.13842 | 2.23656 | 2.37713
1680 | 220 | 1.04284 | 1.29852 | 1.26565 | 1.49793 | 2.67647 | 1.25272 | 2.28165 | 3.18989 | 2.33473 | 2.41427
1680 | 240 | 1.04034 | 1.30519 | 1.25593 | 1.49935 | 2.68489 | 1.2529 | 2.31553 | 3.24151 | 2.4252 | 2.46729
1680 | 260 | 1.03593 | 1.3131 | 1.24894 | 1.50123 | 2.70107 | 1.24688 | 2.34162 | 3.28529 | 2.5289 | 2.50761
1680 | 280 | 1.0328 | 1.31948 | 1.24163 | 1.50204 | 2.7251 | 1.24189 | 2.37073 | 3.35321 | 2.64249 | 2.55862
1680 | 300 | 1.02556 | 1.3269 | 1.23029 | 1.50508 | 2.75225 | 1.23852 | 2.39691 | 3.40484 | 2.76712 | 2.61215
1680 | 320 | 1.02473 | 1.33342 | 1.2257 | 1.50681 | 2.77436 | 1.23404 | 2.43199 | 3.4753 | 2.90476 | 2.66456
1680 | 340 | 1.02302 | 1.34584 | 1.21889 | 1.50891 | 2.81657 | 1.22769 | 2.46579 | 3.54073 | 3.02703 | 2.73276
1680 | 360 | 1.02209 | 1.35005 | 1.21095 | 1.51032 | 2.84247 | 1.22541 | 2.52112 | 3.61522 | 3.18907 | 2.78231
1680 | 380 | 1.02017 | 1.36109 | 1.20459 | 1.51382 | 2.89516 | 1.22042 | 2.56553 | 3.68376 | 3.3384 | 2.85489
1680 | 400 | 1.01911 | 1.37211 | 1.19847 | 1.51466 | 2.93333 | 1.21429 | 2.51557 | 3.76017 | 3.50943 | 2.91221
1680 | 420 | 1.01702 | 1.38248 | 1.19212 | 1.51695 | 2.96716 | 1.21037 | 2.64936 | 3.84802 | 3.72021 | 2.99419
1680 | 440 | 1.01807 | 1.39451 | 1.1857 | 1.52034 | 3.02041 | 1.20423 | 2.7399 | 3.93796 | 3.92555 | 3.05929
1680 | 460 | 1.01803 | 1.4046 | 1.1777 | 1.52295 | 3.08072 | 1.20165 | 2.81427 | 4.02655 | 4.14835 | 3.13441
1680 | 480 | 1.02163 | 1.41962 | 1.17373 | 1.5252 | 3.13883 | 1.19807 | 2.89265 | 4.16268 | 4.40889 | 3.18841
1680 | 500 | 1.02151 | 1.42696 | 1.16938 | 1.52951 | 3.19307 | 1.19429 | 2.96296 | 4.25826 | 4.67143 | 3.27723
1680 | 520 | 1.02294 | 1.4444 | 1.16036 | 1.53337 | 3.24159 | 1.19048 | 3.05318 | 4.37889 | 4.9656 | 3.33333
1680 | 540 | 1.02432 | 1.45169 | 1.1552 | 1.53595 | 3.32443 | 1.17886 | 3.13467 | 4.51057 | 5.26606 | 3.41284
1680 | 560 | 1.02882 | 1.46801 | 1.15096 | 1.53779 | 3.39234 | 1.17647 | 3.21136 | 4.64263 | 5.6305 | 3.49246
1680 | 580 | 1.03281 | 1.48212 | 1.14599 | 1.54408 | 3.47273 | 1.175 | 3.2762 | 4.82094 | 5.98131 | 3.58621
1680 | 600 | 1.03489 | 1.49875 | 1.14043 | 1.54628 | 3.53846 | 1.17151 | 3.35708 | 4.96995 | 6.41045 | 3.67773
1680 | 620 | 1.03931 | 1.51136 | 1.13416 | 1.55014 | 3.63366 | 1.16816 | 3.44288 | 5.17312 | 6.82898 | 3.78947
1680 | 640 | 1.04664 | 1.52828 | 1.12836 | 1.55616 | 3.69759 | 1.16593 | 3.52127 | 5.32368 | 7.28814 | 3.88182
1680 | 660 | 1.05247 | 1.54282 | 1.124 | 1.55686 | 3.77265 | 1.16209 | 3.60501 | 5.55145 | 7.79762 | 3.99494
1680 | 680 | 1.05927 | 1.55717 | 1.12103 | 1.56401 | 3.86266 | 1.15808 | 3.70957 | 5.7652 | 8.26291 | 4.10935
1680 | 700 | 1.0669 | 1.57731 | 1.11534 | 1.56833 | 3.93258 | 1.15584 | 3.78672 | 5.99071 | 8.8806 | 4.23267
1680 | 720 | 1.07497 | 1.59373 | 1.11204 | 1.57082 | 4 | 1.15934 | 3.88995 | 6.24121 | 9.50355 | 4.3554
1680 | 740 | 1.08487 | 1.61196 | 1.10509 | 1.57813 | 4.05882 | 1.15385 | 3.97171 | 6.50831 | 10.188 | 4.49261
1680 | 760 | 1.09464 | 1.62584 | 1.10466 | 1.58116 | 4.12418 | 1.15315 | 4.07194 | 6.80438 | 10.991 | 4.62937
1680 | 780 | 1.10717 | 1.64802 | 1.0984 | 1.58874 | 4.15652 | 1.15313 | 4.18302 | 7.10793 | 11.8269 | 4.79
1680 | 800 | 1.11588 | 1.66144 | 1.0949 | 1.59175 | 4.21362 | 1.15385 | 4.30371 | 7.46971 | 12.7692 | 4.94269
1680 | 820 | 1.12887 | 1.68496 | 1.09077 | 1.59437 | 4.24723 | 1.15415 | 4.41361 | 7.83319 | 13.806 | 5.10331
1680 | 840 | 1.14355 | 1.70356 | 1.08616 | 1.60171 | 4.25806 | 1.15625 | 4.54428 | 8.1906 | 14.8992 | 5.28529
1680 | 860 | 1.15715 | 1.72433 | 1.08264 | 1.60708 | 4.2522 | 1.15571 | 4.66702 | 8.58123 | 16.1513 | 5.48246
1680 | 880 | 1.17207 | 1.7468 | 1.07979 | 1.61108 | 4.25703 | 1.16204 | 4.81012 | 9.00888 | 17.4731 | 5.65806
1680 | 900 | 1.18777 | 1.76976 | 1.07764 | 1.61668 | 4.20442 | 1.1625 | 4.97993 | 9.46393 | 18.9381 | 5.89423
1680 | 920 | 1.2048 | 1.79086 | 1.07187 | 1.62385 | 4.15267 | 1.16949 | 5.15555 | 9.95298 | 20.649 | 6.09442
1680 | 940 | 1.21867 | 1.81284 | 1.06912 | 1.62919 | 4.09574 | 1.17034 | 5.29179 | 10.4301 | 22.4198 | 6.33621
1680 | 960 | 1.23768 | 1.83687 | 1.06489 | 1.63289 | 3.99703 | 1.1728 | 5.50878 | 11.0126 | 24.3154 | 6.56863
1680 | 980 | 1.25455 | 1.85963 | 1.06494 | 1.63897 | 3.90397 | 1.1808 | 5.70735 | 11.5391 | 26.4085 | 6.83417
1700 | 1000 | 1.27438 | 1.8912 | 1.06135 | 1.67593 | 3.71134 | 1.19188 | 5.95483 | 12.276 | 28.6585 | 7.18644
1700 | 100 | 1.11677 | 1.2774 | 1.34865 | 1.52292 | 2.77202 | 1.30055 | 2.24559 | 3.02716 | 1.83974 | 2.19917
1700 | 120 | 1.10029 | 1.28037 | 1.32119 | 1.52428 | 2.74667 | 1.28571 | 2.24605 | 3.06177 | 1.9115 | 2.23009
1700 | 140 | 1.07925 | 1.28437 | 1.3093 | 1.52318 | 2.73481 | 1.2792 | 2.25128 | 3.07196 | 1.99561 | 2.26971
1700 | 160 | 1.07008 | 1.28901 | 1.29536 | 1.52425 | 2.72754 | 1.27418 | 2.2597 | 3.11645 | 2.06965 | 2.31214
1700 | 180 | 1.05933 | 1.29305 | 1.28329 | 1.52577 | 2.72086 | 1.26761 | 2.26818 | 3.14186 | 2.15499 | 2.34127
1700 | 200 | 1.04934 | 1.2999 | 1.27685 | 1.52713 | 2.72368 | 1.26071 | 2.27851 | 3.18328 | 2.23656 | 2.39344
1700 | 220 | 1.04325 | 1.30611 | 1.26443 | 1.52911 | 2.72954 | 1.25644 | 2.30818 | 3.23244 | 2.32636 | 2.43284
1700 | 240 | 1.03867 | 1.31126 | 1.25803 | 1.53021 | 2.7393 | 1.25068 | 2.33287 | 3.29349 | 2.41732 | 2.47967
1700 | 260 | 1.03319 | 1.31941 | 1.2452 | 1.53109 | 2.76293 | 1.24559 | 2.3546 | 3.34693 | 2.5289 | 2.53039
1700 | 280 | 1.02883 | 1.32456 | 1.23877 | 1.53228 | 2.77885 | 1.24045 | 2.38737 | 3.39219 | 2.64249 | 2.58052
1700 | 300 | 1.02833 | 1.33394 | 1.23306 | 1.53541 | 2.80978 | 1.23693 | 2.41879 | 3.46516 | 2.76256 | 2.63452
1700 | 320 | 1.02493 | 1.34123 | 1.22644 | 1.53778 | 2.82716 | 1.23269 | 2.45458 | 3.5195 | 2.87402 | 2.69655
1700 | 340 | 1.02236 | 1.3506 | 1.21793 | 1.5384 | 2.85816 | 1.22698 | 2.4985 | 3.60739 | 3.02294 | 2.75701
1700 | 360 | 1.02101 | 1.35959 | 1.2114 | 1.5401 | 2.90909 | 1.22356 | 2.53104 | 3.64972 | 3.16629 | 2.81566
1700 | 380 | 1.02034 | 1.36866 | 1.20413 | 1.54256 | 2.93269 | 1.21739 | 2.5817 | 3.73508 | 3.3346 | 2.87179
1700 | 400 | 1.01887 | 1.37927 | 1.19805 | 1.54544 | 2.98405 | 1.21362 | 2.46236 | 3.80967 | 3.50314 | 2.94664
1700 | 420 | 1.01874 | 1.39205 | 1.19147 | 1.5477 | 3.02578 | 1.20996 | 2.65006 | 3.90316 | 3.70217 | 3.00943
1700 | 440 | 1.01946 | 1.39898 | 1.18496 | 1.55129 | 3.07818 | 1.20165 | 2.74643 | 3.99855 | 3.90203 | 3.08547
1700 | 460 | 1.01969 | 1.41442 | 1.17998 | 1.55267 | 3.12992 | 1.20192 | 2.83756 | 4.1025 | 4.14835 | 3.14451
1700 | 480 | 1.02256 | 1.42308 | 1.17274 | 1.5579 | 3.18945 | 1.19101 | 2.90607 | 4.20554 | 4.37611 | 3.22835
1700 | 500 | 1.0216 | 1.43475 | 1.16523 | 1.55885 | 3.27434 | 1.19333 | 2.99721 | 4.33073 | 4.65714 | 3.29424
1700 | 520 | 1.02278 | 1.45017 | 1.1608 | 1.56279 | 3.32482 | 1.19048 | 3.06531 | 4.43755 | 4.93135 | 3.3672
1700 | 540 | 1.02571 | 1.46156 | 1.15541 | 1.56691 | 3.39091 | 1.17925 | 3.15225 | 4.58024 | 5.2381 | 3.44554
1700 | 560 | 1.02759 | 1.47579 | 1.15062 | 1.57048 | 3.44886 | 1.1758 | 3.2213 | 4.71782 | 5.5848 | 3.52304
1700 | 580 | 1.03292 | 1.48945 | 1.14559 | 1.57312 | 3.53237 | 1.17566 | 3.31229 | 4.88043 | 5.93458 | 3.61338
1700 | 600 | 1.03673 | 1.50383 | 1.13986 | 1.57844 | 3.59091 | 1.1723 | 3.3945 | 5.03504 | 6.37313 | 3.71795
1700 | 620 | 1.04194 | 1.52143 | 1.13534 | 1.58042 | 3.67561 | 1.17012 | 3.46706 | 5.22845 | 6.7891 | 3.8227
1700 | 640 | 1.04359 | 1.53475 | 1.1292 | 1.58554 | 3.75375 | 1.16667 | 3.54337 | 5.42821 | 7.23684 | 3.91176
1700 | 660 | 1.05283 | 1.55119 | 1.12589 | 1.59209 | 3.83268 | 1.16242 | 3.64172 | 5.64518 | 7.71513 | 4.02456
1700 | 680 | 1.05913 | 1.56571 | 1.12067 | 1.59412 | 3.89873 | 1.15936 | 3.74499 | 5.85495 | 8.26291 | 4.13333
1700 | 700 | 1.06651 | 1.58453 | 1.11487 | 1.59779 | 3.97351 | 1.1608 | 3.82971 | 6.09458 | 8.8806 | 4.27807
1700 | 720 | 1.07584 | 1.59979 | 1.11117 | 1.60371 | 4.03043 | 1.15924 | 3.89864 | 6.35184 | 9.45626 | 4.3985
1700 | 740 | 1.08625 | 1.61941 | 1.10544 | 1.60724 | 4.08621 | 1.15447 | 4.01319 | 6.61355 | 10.1695 | 4.53191
1700 | 760 | 1.09456 | 1.63226 | 1.10544 | 1.61132 | 4.1374 | 1.15746 | 4.11806 | 6.90883 | 10.9009 | 4.68939
1700 | 780 | 1.10349 | 1.65452 | 1.09924 | 1.61707 | 4.19652 | 1.15633 | 4.21118 | 7.20841 | 11.7308 | 4.82201
1700 | 800 | 1.11716 | 1.67132 | 1.09465 | 1.62463 | 4.23659 | 1.15587 | 4.31256 | 7.59112 | 12.7132 | 4.98452
1700 | 820 | 1.13049 | 1.69287 | 1.09096 | 1.6296 | 4.24861 | 1.15596 | 4.45587 | 7.94094 | 13.6986 | 5.14541
1700 | 840 | 1.14591 | 1.71297 | 1.08567 | 1.63151 | 4.25693 | 1.15758 | 4.57929 | 8.32751 | 14.8283 | 5.32468
1700 | 860 | 1.15925 | 1.73362 | 1.0861 | 1.63816 | 4.24658 | 1.15663 | 4.71376 | 8.71443 | 16.0726 | 5.52381
1700 | 880 | 1.17295 | 1.75463 | 1.0804 | 1.64471 | 4.23005 | 1.16129 | 4.85326 | 9.13789 | 17.4054 | 5.71329
1700 | 900 | 1.18884 | 1.77462 | 1.07605 | 1.64958 | 4.1871 | 1.15942 | 5.00652 | 9.593 | 18.9286 | 5.92939
1700 | 920 | 1.20356 | 1.80007 | 1.07377 | 1.65645 | 4.13393 | 1.16832 | 5.20511 | 10.1472 | 20.6231 | 6.14907
1700 | 940 | 1.22255 | 1.82285 | 1.06956 | 1.6598 | 4.05707 | 1.17344 | 5.36402 | 10.5825 | 22.3325 | 6.39344
1700 | 960 | 1.23787 | 1.84859 | 1.06735 | 1.66522 | 3.95147 | 1.1779 | 5.54072 | 11.1133 | 24.2678 | 6.6548
1700 | 980 | 1.25717 | 1.86836 | 1.06349 | 1.67227 | 3.84428 | 1.18586 | 5.7657 | 11.7065 | 26.3121 | 6.88525
1720 | 1000 | 1.27379 | 1.89872 | 1.06169 | 1.7103 | 3.636 | 1.2 | 6.01612 | 12.4377 | 28.5012 | 7.27778
1720 | 100 | 1.10679 | 1.28522 | 1.34871 | 1.55548 | 2.83962 | 1.2961 | 2.26089 | 3.05511 | 1.83923 | 2.21088
1720 | 120 | 1.09824 | 1.28717 | 1.32452 | 1.55394 | 2.81553 | 1.2859 | 2.27222 | 3.1066 | 1.9115 | 2.24839
1720 | 140 | 1.07899 | 1.2902 | 1.30867 | 1.55422 | 2.7953 | 1.27609 | 2.27089 | 3.12121 | 1.99342 | 2.28507
1720 | 160 | 1.06848 | 1.2953 | 1.29614 | 1.55676 | 2.78873 | 1.26991 | 2.27635 | 3.1774 | 2.06965 | 2.32704
1720 | 180 | 1.05865 | 1.30148 | 1.28598 | 1.55834 | 2.78358 | 1.26462 | 2.29124 | 3.20276 | 2.15728 | 2.37391
1720 | 200 | 1.04741 | 1.30636 | 1.27531 | 1.55865 | 2.78088 | 1.25797 | 2.31454 | 3.24732 | 2.23656 | 2.41379
1720 | 220 | 1.04097 | 1.31024 | 1.26451 | 1.55989 | 2.78448 | 1.25305 | 2.32595 | 3.2852 | 2.32218 | 2.4513
1720 | 240 | 1.04045 | 1.31943 | 1.25515 | 1.55995 | 2.80189 | 1.24757 | 2.34937 | 3.34922 | 2.41732 | 2.5
1720 | 260 | 1.03393 | 1.32323 | 1.24627 | 1.56167 | 2.81771 | 1.24306 | 2.37109 | 3.38492 | 2.51445 | 2.54955
1720 | 280 | 1.03176 | 1.33139 | 1.24059 | 1.56452 | 2.83721 | 1.23872 | 2.40606 | 3.45128 | 2.61658 | 2.59756
1720 | 300 | 1.02662 | 1.34237 | 1.2332 | 1.56583 | 2.85621 | 1.23409 | 2.44242 | 3.52419 | 2.74091 | 2.65746
1720 | 320 | 1.024 | 1.34511 | 1.22626 | 1.56765 | 2.89552 | 1.22851 | 2.47582 | 3.57591 | 2.87402 | 2.70896
1720 | 340 | 1.02226 | 1.35513 | 1.21714 | 1.57041 | 2.92308 | 1.2267 | 2.51115 | 3.66193 | 3.00539 | 2.77048
1720 | 360 | 1.02152 | 1.3664 | 1.21103 | 1.57271 | 2.9505 | 1.21972 | 2.5575 | 3.70679 | 3.15909 | 2.83174
1720 | 380 | 1.02055 | 1.378 | 1.20385 | 1.57512 | 3.00116 | 1.21656 | 2.60535 | 3.78992 | 3.327 | 2.89425
1720 | 400 | 1.01879 | 1.38708 | 1.19631 | 1.57675 | 3.04645 | 1.21455 | 2.64734 | 3.87561 | 3.49686 | 2.96482
1720 | 420 | 1.01847 | 1.39506 | 1.19265 | 1.5808 | 3.08943 | 1.20833 | 2.64365 | 3.95495 | 3.68421 | 3.04096
1720 | 440 | 1.01778 | 1.40653 | 1.18378 | 1.58264 | 3.1384 | 1.20192 | 2.76034 | 4.05776 | 3.89545 | 3.11111
1720 | 460 | 1.01862 | 1.42224 | 1.17706 | 1.58456 | 3.2 | 1.20225 | 2.83362 | 4.15315 | 4.10959 | 3.16875
1720 | 480 | 1.01871 | 1.4317 | 1.17189 | 1.58857 | 3.26648 | 1.19737 | 2.91849 | 4.27162 | 4.36283 | 3.24576
1720 | 500 | 1.02055 | 1.44294 | 1.16456 | 1.59228 | 3.31228 | 1.1938 | 3.00365 | 4.38329 | 4.60993 | 3.31797
1720 | 520 | 1.02342 | 1.45603 | 1.16504 | 1.5958 | 3.38696 | 1.19444 | 3.09069 | 4.5098 | 4.90868 | 3.38558
1720 | 540 | 1.0255 | 1.4685 | 1.15611 | 1.59972 | 3.45405 | 1.17971 | 3.16741 | 4.65756 | 5.21024 | 3.46895
1720 | 560 | 1.02856 | 1.48306 | 1.151 | 1.60051 | 3.51351 | 1.17928 | 3.25065 | 4.81135 | 5.53936 | 3.56725
1720 | 580 | 1.03302 | 1.49715 | 1.14582 | 1.60612 | 3.59829 | 1.17552 | 3.33664 | 4.96245 | 5.90698 | 3.64659
1720 | 600 | 1.03687 | 1.51271 | 1.14059 | 1.60879 | 3.65801 | 1.17289 | 3.40649 | 5.14227 | 6.2963 | 3.74033
1720 | 620 | 1.04045 | 1.52747 | 1.13465 | 1.61281 | 3.72928 | 1.16867 | 3.50218 | 5.2983 | 6.73759 | 3.83969
1720 | 640 | 1.04903 | 1.54276 | 1.12976 | 1.61709 | 3.80107 | 1.16716 | 3.57769 | 5.50826 | 7.2045 | 3.95127
1720 | 660 | 1.05324 | 1.56029 | 1.12544 | 1.62127 | 3.88506 | 1.16296 | 3.67671 | 5.71728 | 7.68546 | 4.0648
1720 | 680 | 1.06037 | 1.57395 | 1.12058 | 1.62681 | 3.9403 | 1.16204 | 3.76164 | 5.94301 | 8.21596 | 4.17695
1720 | 700 | 1.06723 | 1.59263 | 1.11757 | 1.63176 | 4.02344 | 1.16374 | 3.85845 | 6.17581 | 8.80597 | 4.29395
1720 | 720 | 1.07655 | 1.60869 | 1.11168 | 1.63195 | 4.07692 | 1.16296 | 3.95279 | 6.45359 | 9.40898 | 4.43089
1720 | 740 | 1.08448 | 1.6235 | 1.10957 | 1.63914 | 4.14966 | 1.16038 | 4.03895 | 6.73123 | 10.0942 | 4.56897
1720 | 760 | 1.0958 | 1.642 | 1.10055 | 1.6467 | 4.18018 | 1.15879 | 4.13529 | 7.02626 | 10.8709 | 4.72951
1720 | 780 | 1.10655 | 1.66292 | 1.09894 | 1.65089 | 4.21875 | 1.15831 | 4.2626 | 7.36851 | 11.6827 | 4.86581
1720 | 800 | 1.1185 | 1.67934 | 1.09496 | 1.6555 | 4.24194 | 1.15918 | 4.37572 | 7.66701 | 12.6357 | 5.03356
1720 | 820 | 1.12875 | 1.70125 | 1.09147 | 1.65869 | 4.26087 | 1.16043 | 4.48993 | 8.06164 | 13.608 | 5.20581
1720 | 840 | 1.14337 | 1.72121 | 1.08758 | 1.66541 | 4.27729 | 1.16254 | 4.61413 | 8.44849 | 14.7667 | 5.38732
1720 | 860 | 1.16089 | 1.74167 | 1.08314 | 1.6729 | 4.25703 | 1.16432 | 4.76965 | 8.8659 | 16.0265 | 5.56701
1720 | 880 | 1.17447 | 1.76364 | 1.0812 | 1.67661 | 4.21978 | 1.16352 | 4.90452 | 9.29072 | 17.3913 | 5.76515
1720 | 900 | 1.18873 | 1.7862 | 1.07746 | 1.68144 | 4.18182 | 1.16949 | 5.07185 | 9.77256 | 18.75 | 5.98647
1720 | 920 | 1.20343 | 1.80794 | 1.07378 | 1.68596 | 4.09802 | 1.16763 | 5.23886 | 10.2886 | 20.4173 | 6.2226
1720 | 940 | 1.22045 | 1.83011 | 1.07174 | 1.6925 | 4.00868 | 1.17778 | 5.41129 | 10.7746 | 22.2195 | 6.4631
1720 | 960 | 1.24016 | 1.85779 | 1.07043 | 1.69786 | 3.89899 | 1.18242 | 5.59363 | 11.2897 | 24.1597 | 6.70543
1720 | 980 | 1.25768 | 1.87371 | 1.06643 | 1.70391 | 3.77841 | 1.19077 | 5.79135 | 11.8691 | 26.2143 | 6.96429
1740 | 1000 | 1.27691 | 1.91116 | 1.06164 | 1.74187 | 3.56542 | 1.20513 | 6.06751 | 12.6132 | 28.4302 | 7.32863
1740 | 100 | 1.1084 | 1.29029 | 1.34463 | 1.58747 | 2.90076 | 1.29212 | 2.29211 | 3.13091 | 1.84194 | 2.22277
1740 | 120 | 1.09229 | 1.29297 | 1.32751 | 1.58828 | 2.87059 | 1.28261 | 2.30125 | 3.16694 | 1.92857 | 2.26408
1740 | 140 | 1.0785 | 1.2984 | 1.30852 | 1.58703 | 2.86122 | 1.27516 | 2.28126 | 3.16672 | 1.99341 | 2.29557
1740 | 160 | 1.06858 | 1.30114 | 1.29469 | 1.59103 | 2.84615 | 1.26806 | 2.29635 | 3.2222 | 2.07 | 2.34247
1740 | 180 | 1.0586 | 1.30478 | 1.28189 | 1.58963 | 2.84163 | 1.26116 | 2.30738 | 3.25042 | 2.14894 | 2.37736
1740 | 200 | 1.04758 | 1.31305 | 1.27363 | 1.59235 | 2.83575 | 1.25645 | 2.32817 | 3.30244 | 2.24138 | 2.42228
1740 | 220 | 1.04166 | 1.32025 | 1.26261 | 1.59207 | 2.8534 | 1.25136 | 2.3406 | 3.34083 | 2.31799 | 2.4735
1740 | 240 | 1.03648 | 1.32463 | 1.25583 | 1.5926 | 2.86286 | 1.24521 | 2.3669 | 3.39939 | 2.40945 | 2.52404
1740 | 260 | 1.0334 | 1.33298 | 1.25071 | 1.5964 | 2.86792 | 1.2423 | 2.39737 | 3.4444 | 2.51445 | 2.5719
1740 | 280 | 1.0299 | 1.33895 | 1.23974 | 1.59737 | 2.90141 | 1.23778 | 2.42438 | 3.51484 | 2.61658 | 2.62389
1740 | 300 | 1.02523 | 1.34728 | 1.23217 | 1.6002 | 2.90551 | 1.23245 | 2.45346 | 3.58069 | 2.73182 | 2.67665
1740 | 320 | 1.02301 | 1.35538 | 1.22584 | 1.60203 | 2.95495 | 1.22933 | 2.4911 | 3.64533 | 2.86614 | 2.73984
1740 | 340 | 1.02139 | 1.36564 | 1.21583 | 1.60311 | 2.97938 | 1.22189 | 2.53037 | 3.69772 | 3.00135 | 2.79912
1740 | 360 | 1.02028 | 1.3743 | 1.20917 | 1.60581 | 3.01909 | 1.22259 | 2.58141 | 3.76972 | 3.15193 | 2.8529
1740 | 380 | 1.01832 | 1.38071 | 1.20626 | 1.60707 | 3.06407 | 1.21723 | 2.6134 | 3.84007 | 3.31061 | 2.91751
1740 | 400 | 1.01866 | 1.39206 | 1.19988 | 1.61051 | 3.10345 | 1.20851 | 2.68055 | 3.94394 | 3.48428 | 2.99728
1740 | 420 | 1.01656 | 1.40218 | 1.19064 | 1.61524 | 3.15789 | 1.20488 | 2.63427 | 4.03255 | 3.65602 | 3.06273
1740 | 440 | 1.01844 | 1.41383 | 1.18536 | 1.6175 | 3.20093 | 1.20339 | 2.77082 | 4.10029 | 3.87205 | 3.13
