# m0 | m12 | xsec in pb!
220  | 440  | 0.1259
220  | 460  | 0.0951
220  | 480  | 0.0726
220  | 500  | 0.0555
220  | 520  | 0.0430
220  | 540  | 0.0335
220  | 560  | 0.0264
220  | 580  | 0.0206
220  | 600  | 0.0165
220  | 620  | 0.0132
220  | 640  | 0.0107
220  | 660  | 0.0086
220  | 680  | 0.0070
220  | 700  | 0.0058
220  | 720  | 0.0048
220  | 740  | 0.0040
220  | 760  | 0.0033
220  | 780  | 0.0028
220  | 800  | 0.0023
220  | 820  | 0.0020
220  | 840  | 0.0017
220  | 860  | 0.0014
220  | 880  | 0.0012
220  | 900  | 0.0010
220  | 920  | 0.0009
220  | 940  | 0.0008
220  | 960  | 0.0007
220  | 980  | 0.0006
2220 | 1000 | 0.0003
2220 | 160  | 12.7600
2220 | 180  | 5.7970
2220 | 200  | 3.1550
2220 | 220  | 1.8850
2220 | 240  | 1.2130
2220 | 260  | 0.8116
2220 | 280  | 0.5596
2220 | 300  | 0.3975
2220 | 320  | 0.2859
2220 | 340  | 0.2141
2220 | 360  | 0.1602
2220 | 380  | 0.1229
2220 | 400  | 0.0944
2220 | 420  | 0.0735
2220 | 440  | 0.0573
2220 | 460  | 0.0456
2220 | 480  | 0.0364
2220 | 500  | 0.0290
2220 | 520  | 0.0232
2220 | 540  | 0.0187
2220 | 560  | 0.0152
2220 | 580  | 0.0122
2220 | 600  | 0.0101
2220 | 620  | 0.0083
2220 | 640  | 0.0068
2220 | 660  | 0.0056
2220 | 680  | 0.0047
2220 | 700  | 0.0038
2220 | 720  | 0.0032
2220 | 740  | 0.0027
2220 | 760  | 0.0022
2220 | 780  | 0.0019
2220 | 800  | 0.0016
2220 | 820  | 0.0013
2220 | 840  | 0.0011
2220 | 860  | 0.0009
2220 | 880  | 0.0008
2220 | 900  | 0.0007
2220 | 920  | 0.0006
2220 | 940  | 0.0005
2220 | 960  | 0.0004
2220 | 980  | 0.0003
2240 | 1000 | 0.0003
2240 | 160  | 13.7400
2240 | 180  | 6.0110
2240 | 200  | 3.2350
2240 | 220  | 1.9110
2240 | 240  | 1.2190
2240 | 260  | 0.8179
2240 | 280  | 0.5651
2240 | 300  | 0.4007
2240 | 320  | 0.2924
2240 | 340  | 0.2149
2240 | 360  | 0.1624
2240 | 380  | 0.1239
2240 | 400  | 0.0953
2240 | 420  | 0.0737
2240 | 440  | 0.0578
2240 | 460  | 0.0454
2240 | 480  | 0.0361
2240 | 500  | 0.0290
2240 | 520  | 0.0232
2240 | 540  | 0.0188
2240 | 560  | 0.0151
2240 | 580  | 0.0125
2240 | 600  | 0.0102
2240 | 620  | 0.0083
2240 | 640  | 0.0069
2240 | 660  | 0.0057
2240 | 680  | 0.0047
2240 | 700  | 0.0039
2240 | 720  | 0.0032
2240 | 740  | 0.0027
2240 | 760  | 0.0022
2240 | 780  | 0.0019
2240 | 800  | 0.0016
2240 | 820  | 0.0013
2240 | 840  | 0.0011
2240 | 860  | 0.0009
2240 | 880  | 0.0008
2240 | 900  | 0.0007
2240 | 920  | 0.0005
2240 | 940  | 0.0005
2240 | 960  | 0.0004
2240 | 980  | 0.0003
2260 | 1000 | 0.0003
2260 | 160  | 14.8400
2260 | 180  | 6.2550
2260 | 200  | 3.2580
2260 | 220  | 1.9640
2260 | 240  | 1.2370
2260 | 260  | 0.8270
2260 | 280  | 0.5660
2260 | 300  | 0.4045
2260 | 320  | 0.2933
2260 | 340  | 0.2165
2260 | 360  | 0.1619
2260 | 380  | 0.1231
2260 | 400  | 0.0956
2260 | 420  | 0.0739
2260 | 440  | 0.0579
2260 | 460  | 0.0457
2260 | 480  | 0.0363
2260 | 500  | 0.0289
2260 | 520  | 0.0234
2260 | 540  | 0.0188
2260 | 560  | 0.0153
2260 | 580  | 0.0124
2260 | 600  | 0.0101
2260 | 620  | 0.0084
2260 | 640  | 0.0069
2260 | 660  | 0.0057
2260 | 680  | 0.0047
2260 | 700  | 0.0039
2260 | 720  | 0.0032
2260 | 740  | 0.0027
2260 | 760  | 0.0022
2260 | 780  | 0.0019
2260 | 800  | 0.0016
2260 | 820  | 0.0013
2260 | 840  | 0.0011
2260 | 860  | 0.0009
2260 | 880  | 0.0008
2260 | 900  | 0.0007
2260 | 920  | 0.0006
2260 | 940  | 0.0005
2260 | 960  | 0.0004
2260 | 980  | 0.0003
2280 | 1000 | 0.0003
2280 | 160  | 16.3500
2280 | 180  | 6.5650
2280 | 200  | 3.3970
2280 | 220  | 2.0020
2280 | 240  | 1.2580
2280 | 260  | 0.8298
2280 | 280  | 0.5726
2280 | 300  | 0.4075
2280 | 320  | 0.2939
2280 | 340  | 0.2188
2280 | 360  | 0.1632
2280 | 380  | 0.1248
2280 | 400  | 0.0955
2280 | 420  | 0.0746
2280 | 440  | 0.0582
2280 | 460  | 0.0458
2280 | 480  | 0.0365
2280 | 500  | 0.0292
2280 | 520  | 0.0234
2280 | 540  | 0.0189
2280 | 560  | 0.0154
2280 | 580  | 0.0126
2280 | 600  | 0.0101
2280 | 620  | 0.0084
2280 | 640  | 0.0069
2280 | 660  | 0.0057
2280 | 680  | 0.0047
2280 | 700  | 0.0039
2280 | 720  | 0.0032
2280 | 740  | 0.0027
2280 | 760  | 0.0022
2280 | 780  | 0.0019
2280 | 800  | 0.0016
2280 | 820  | 0.0013
2280 | 840  | 0.0011
2280 | 860  | 0.0009
2280 | 880  | 0.0008
2280 | 900  | 0.0007
2280 | 920  | 0.0006
2280 | 940  | 0.0005
2280 | 960  | 0.0004
2280 | 980  | 0.0003
2300 | 1000 | 0.0003
2300 | 160  | 18.0500
2300 | 180  | 6.9190
2300 | 200  | 3.4950
2300 | 220  | 2.0240
2300 | 240  | 1.2820
2300 | 260  | 0.8458
2300 | 280  | 0.5800
2300 | 300  | 0.4105
2300 | 320  | 0.2976
2300 | 340  | 0.2176
2300 | 360  | 0.1648
2300 | 380  | 0.1243
2300 | 400  | 0.0963
2300 | 420  | 0.0749
2300 | 440  | 0.0586
2300 | 460  | 0.0464
2300 | 480  | 0.0368
2300 | 500  | 0.0293
2300 | 520  | 0.0237
2300 | 540  | 0.0190
2300 | 560  | 0.0154
2300 | 580  | 0.0126
2300 | 600  | 0.0102
2300 | 620  | 0.0084
2300 | 640  | 0.0069
2300 | 660  | 0.0057
2300 | 680  | 0.0047
2300 | 700  | 0.0039
2300 | 720  | 0.0032
2300 | 740  | 0.0027
2300 | 760  | 0.0022
2300 | 780  | 0.0019
2300 | 800  | 0.0016
2300 | 820  | 0.0013
2300 | 840  | 0.0011
2300 | 860  | 0.0009
2300 | 880  | 0.0008
2300 | 900  | 0.0007
2300 | 920  | 0.0006
2300 | 940  | 0.0005
2300 | 960  | 0.0004
2300 | 980  | 0.0003
2320 | 1000 | 0.0003
2320 | 160  | 19.1000
2320 | 180  | 7.3210
2320 | 200  | 3.6320
2320 | 220  | 2.0870
2320 | 240  | 1.3030
2320 | 260  | 0.8556
2320 | 280  | 0.5898
2320 | 300  | 0.4117
2320 | 320  | 0.2963
2320 | 340  | 0.2200
2320 | 360  | 0.1665
2320 | 380  | 0.1258
2320 | 400  | 0.0963
2320 | 420  | 0.0749
2320 | 440  | 0.0587
2320 | 460  | 0.0460
2320 | 480  | 0.0370
2320 | 500  | 0.0293
2320 | 520  | 0.0235
2320 | 540  | 0.0191
2320 | 560  | 0.0154
2320 | 580  | 0.0126
2320 | 600  | 0.0103
2320 | 620  | 0.0084
2320 | 640  | 0.0069
2320 | 660  | 0.0057
2320 | 680  | 0.0047
2320 | 700  | 0.0039
2320 | 720  | 0.0032
2320 | 740  | 0.0027
2320 | 760  | 0.0023
2320 | 780  | 0.0019
2320 | 800  | 0.0016
2320 | 820  | 0.0013
2320 | 840  | 0.0011
2320 | 860  | 0.0009
2320 | 880  | 0.0008
2320 | 900  | 0.0007
2320 | 920  | 0.0006
2320 | 940  | 0.0005
2320 | 960  | 0.0004
2320 | 980  | 0.0003
2340 | 1000 | 0.0003
2340 | 160  | 24.3700
2340 | 180  | 7.8130
2340 | 200  | 3.7660
2340 | 220  | 2.1120
2340 | 240  | 1.3230
2340 | 260  | 0.8681
2340 | 280  | 0.5930
2340 | 300  | 0.4199
2340 | 320  | 0.3004
2340 | 340  | 0.2225
2340 | 360  | 0.1667
2340 | 380  | 0.1255
2340 | 400  | 0.0972
2340 | 420  | 0.0756
2340 | 440  | 0.0589
2340 | 460  | 0.0468
2340 | 480  | 0.0371
2340 | 500  | 0.0295
2340 | 520  | 0.0238
2340 | 540  | 0.0192
2340 | 560  | 0.0155
2340 | 580  | 0.0125
2340 | 600  | 0.0103
2340 | 620  | 0.0084
2340 | 640  | 0.0069
2340 | 660  | 0.0058
2340 | 680  | 0.0048
2340 | 700  | 0.0039
2340 | 720  | 0.0033
2340 | 740  | 0.0027
2340 | 760  | 0.0023
2340 | 780  | 0.0019
2340 | 800  | 0.0016
2340 | 820  | 0.0013
2340 | 840  | 0.0011
2340 | 860  | 0.0009
2340 | 880  | 0.0008
2340 | 900  | 0.0007
2340 | 920  | 0.0006
2340 | 940  | 0.0005
2340 | 960  | 0.0004
2340 | 980  | 0.0003
2360 | 1000 | 0.0003
2360 | 180  | 8.3970
2360 | 200  | 3.9440
2360 | 220  | 2.2000
2360 | 240  | 1.3530
2360 | 260  | 0.8878
2360 | 280  | 0.6011
2360 | 300  | 0.4215
2360 | 320  | 0.3044
2360 | 340  | 0.2237
2360 | 360  | 0.1679
2360 | 380  | 0.1268
2360 | 400  | 0.0976
2360 | 420  | 0.0759
2360 | 440  | 0.0599
2360 | 460  | 0.0468
2360 | 480  | 0.0369
2360 | 500  | 0.0297
2360 | 520  | 0.0238
2360 | 540  | 0.0192
2360 | 560  | 0.0155
2360 | 580  | 0.0126
2360 | 600  | 0.0104
2360 | 620  | 0.0084
2360 | 640  | 0.0069
2360 | 660  | 0.0058
2360 | 680  | 0.0047
2360 | 700  | 0.0039
2360 | 720  | 0.0033
2360 | 740  | 0.0027
2360 | 760  | 0.0023
2360 | 780  | 0.0019
2360 | 800  | 0.0016
2360 | 820  | 0.0013
2360 | 840  | 0.0011
2360 | 860  | 0.0009
2360 | 880  | 0.0008
2360 | 900  | 0.0007
2360 | 920  | 0.0006
2360 | 940  | 0.0005
2360 | 960  | 0.0004
2360 | 980  | 0.0003
2380 | 1000 | 0.0003
2380 | 180  | 9.2080
2380 | 200  | 4.1340
2380 | 220  | 2.2660
2380 | 240  | 1.3800
2380 | 260  | 0.8955
2380 | 280  | 0.6053
2380 | 300  | 0.4264
2380 | 320  | 0.3078
2380 | 340  | 0.2256
2380 | 360  | 0.1688
2380 | 380  | 0.1284
2380 | 400  | 0.0978
2380 | 420  | 0.0766
2380 | 440  | 0.0600
2380 | 460  | 0.0471
2380 | 480  | 0.0374
2380 | 500  | 0.0300
2380 | 520  | 0.0240
2380 | 540  | 0.0194
2380 | 560  | 0.0156
2380 | 580  | 0.0127
2380 | 600  | 0.0103
2380 | 620  | 0.0085
2380 | 640  | 0.0070
2380 | 660  | 0.0058
2380 | 680  | 0.0048
2380 | 700  | 0.0040
2380 | 720  | 0.0033
2380 | 740  | 0.0027
2380 | 760  | 0.0023
2380 | 780  | 0.0019
2380 | 800  | 0.0016
2380 | 820  | 0.0013
2380 | 840  | 0.0011
2380 | 860  | 0.0009
2380 | 880  | 0.0008
2380 | 900  | 0.0007
2380 | 920  | 0.0006
2380 | 940  | 0.0005
2380 | 960  | 0.0004
2380 | 980  | 0.0003
2400 | 1000 | 0.0003
2400 | 180  | 10.1700
2400 | 200  | 4.3490
2400 | 220  | 2.3320
2400 | 240  | 1.4160
2400 | 260  | 0.9134
2400 | 280  | 0.6163
2400 | 300  | 0.4326
2400 | 320  | 0.3114
2400 | 340  | 0.2269
2400 | 360  | 0.1691
2400 | 380  | 0.1293
2400 | 400  | 0.0989
2400 | 420  | 0.0767
2400 | 440  | 0.0597
2400 | 460  | 0.0474
2400 | 480  | 0.0374
2400 | 500  | 0.0299
2400 | 520  | 0.0241
2400 | 540  | 0.0193
2400 | 560  | 0.0156
2400 | 580  | 0.0128
2400 | 600  | 0.0104
2400 | 620  | 0.0086
2400 | 640  | 0.0071
2400 | 660  | 0.0058
2400 | 680  | 0.0048
2400 | 700  | 0.0040
2400 | 720  | 0.0033
2400 | 740  | 0.0028
2400 | 760  | 0.0023
2400 | 780  | 0.0019
2400 | 800  | 0.0016
2400 | 820  | 0.0013
2400 | 840  | 0.0011
2400 | 860  | 0.0009
2400 | 880  | 0.0008
2400 | 900  | 0.0007
2400 | 920  | 0.0006
2400 | 940  | 0.0005
2400 | 960  | 0.0004
2400 | 980  | 0.0003
240  | 1000 | 0.0005
240  | 100  | 536.4000
240  | 120  | 113.2000
240  | 140  | 53.1200
240  | 160  | 28.6300
240  | 180  | 16.4700
240  | 200  | 9.8490
240  | 220  | 6.1650
240  | 240  | 3.9300
240  | 260  | 2.6050
240  | 280  | 1.7330
240  | 300  | 1.1950
240  | 320  | 0.8342
240  | 340  | 0.5838
240  | 360  | 0.4172
240  | 380  | 0.3034
240  | 400  | 0.2212
240  | 420  | 0.1638
240  | 440  | 0.1227
240  | 460  | 0.0925
240  | 480  | 0.0705
240  | 500  | 0.0540
240  | 520  | 0.0418
240  | 540  | 0.0322
240  | 560  | 0.0254
240  | 580  | 0.0201
240  | 600  | 0.0159
240  | 620  | 0.0127
240  | 640  | 0.0103
240  | 660  | 0.0084
240  | 680  | 0.0068
240  | 700  | 0.0056
240  | 720  | 0.0046
240  | 740  | 0.0038
240  | 760  | 0.0032
240  | 780  | 0.0026
240  | 800  | 0.0022
240  | 820  | 0.0019
240  | 840  | 0.0016
240  | 860  | 0.0014
240  | 880  | 0.0012
240  | 900  | 0.0010
240  | 920  | 0.0009
240  | 940  | 0.0007
240  | 960  | 0.0006
240  | 980  | 0.0006
2420 | 1000 | 0.0003
2420 | 180  | 11.4700
2420 | 200  | 4.6140
2420 | 220  | 2.4380
2420 | 240  | 1.4530
2420 | 260  | 0.9278
2420 | 280  | 0.6267
2420 | 300  | 0.4367
2420 | 320  | 0.3131
2420 | 340  | 0.2303
2420 | 360  | 0.1711
2420 | 380  | 0.1306
2420 | 400  | 0.0992
2420 | 420  | 0.0769
2420 | 440  | 0.0605
2420 | 460  | 0.0476
2420 | 480  | 0.0376
2420 | 500  | 0.0301
2420 | 520  | 0.0241
2420 | 540  | 0.0195
2420 | 560  | 0.0159
2420 | 580  | 0.0129
2420 | 600  | 0.0104
2420 | 620  | 0.0086
2420 | 640  | 0.0070
2420 | 660  | 0.0058
2420 | 680  | 0.0048
2420 | 700  | 0.0040
2420 | 720  | 0.0033
2420 | 740  | 0.0028
2420 | 760  | 0.0023
2420 | 780  | 0.0019
2420 | 800  | 0.0016
2420 | 820  | 0.0013
2420 | 840  | 0.0011
2420 | 860  | 0.0010
2420 | 880  | 0.0008
2420 | 900  | 0.0007
2420 | 920  | 0.0006
2420 | 940  | 0.0005
2420 | 960  | 0.0004
2420 | 980  | 0.0003
2440 | 1000 | 0.0003
2440 | 200  | 4.9460
2440 | 220  | 2.5420
2440 | 240  | 1.4950
2440 | 260  | 0.9448
2440 | 280  | 0.6360
2440 | 300  | 0.4434
2440 | 320  | 0.3157
2440 | 340  | 0.2314
2440 | 360  | 0.1720
2440 | 380  | 0.1315
2440 | 400  | 0.1005
2440 | 420  | 0.0780
2440 | 440  | 0.0612
2440 | 460  | 0.0479
2440 | 480  | 0.0379
2440 | 500  | 0.0302
2440 | 520  | 0.0243
2440 | 540  | 0.0195
2440 | 560  | 0.0159
2440 | 580  | 0.0128
2440 | 600  | 0.0105
2440 | 620  | 0.0086
2440 | 640  | 0.0071
2440 | 660  | 0.0058
2440 | 680  | 0.0048
2440 | 700  | 0.0040
2440 | 720  | 0.0033
2440 | 740  | 0.0028
2440 | 760  | 0.0023
2440 | 780  | 0.0019
2440 | 800  | 0.0016
2440 | 820  | 0.0014
2440 | 840  | 0.0011
2440 | 860  | 0.0010
2440 | 880  | 0.0008
2440 | 900  | 0.0007
2440 | 920  | 0.0006
2440 | 940  | 0.0005
2440 | 960  | 0.0004
2440 | 980  | 0.0003
2460 | 1000 | 0.0003
2460 | 180  | 15.6600
2460 | 200  | 5.3160
2460 | 220  | 2.6470
2460 | 240  | 1.5330
2460 | 260  | 0.9688
2460 | 280  | 0.6466
2460 | 300  | 0.4478
2460 | 320  | 0.3203
2460 | 340  | 0.2347
2460 | 360  | 0.1741
2460 | 380  | 0.1320
2460 | 400  | 0.1012
2460 | 420  | 0.0779
2460 | 440  | 0.0610
2460 | 460  | 0.0481
2460 | 480  | 0.0382
2460 | 500  | 0.0303
2460 | 520  | 0.0244
2460 | 540  | 0.0197
2460 | 560  | 0.0161
2460 | 580  | 0.0129
2460 | 600  | 0.0105
2460 | 620  | 0.0087
2460 | 640  | 0.0071
2460 | 660  | 0.0059
2460 | 680  | 0.0049
2460 | 700  | 0.0040
2460 | 720  | 0.0033
2460 | 740  | 0.0028
2460 | 760  | 0.0023
2460 | 780  | 0.0019
2460 | 800  | 0.0016
2460 | 820  | 0.0014
2460 | 840  | 0.0011
2460 | 860  | 0.0010
2460 | 880  | 0.0008
2460 | 900  | 0.0007
2460 | 920  | 0.0006
2460 | 940  | 0.0005
2460 | 960  | 0.0004
2460 | 980  | 0.0003
2480 | 1000 | 0.0003
2480 | 200  | 5.8110
2480 | 220  | 2.7860
2480 | 240  | 1.5840
2480 | 260  | 0.9927
2480 | 280  | 0.6588
2480 | 300  | 0.4537
2480 | 320  | 0.3244
2480 | 340  | 0.2363
2480 | 360  | 0.1752
2480 | 380  | 0.1331
2480 | 400  | 0.1023
2480 | 420  | 0.0785
2480 | 440  | 0.0612
2480 | 460  | 0.0485
2480 | 480  | 0.0383
2480 | 500  | 0.0306
2480 | 520  | 0.0246
2480 | 540  | 0.0198
2480 | 560  | 0.0160
2480 | 580  | 0.0130
2480 | 600  | 0.0106
2480 | 620  | 0.0087
2480 | 640  | 0.0071
2480 | 660  | 0.0059
2480 | 680  | 0.0048
2480 | 700  | 0.0040
2480 | 720  | 0.0033
2480 | 740  | 0.0028
2480 | 760  | 0.0023
2480 | 780  | 0.0019
2480 | 800  | 0.0016
2480 | 820  | 0.0014
2480 | 840  | 0.0011
2480 | 860  | 0.0010
2480 | 880  | 0.0008
2480 | 900  | 0.0007
2480 | 920  | 0.0006
2480 | 940  | 0.0005
2480 | 960  | 0.0004
2480 | 980  | 0.0003
2500 | 1000 | 0.0003
2500 | 200  | 6.4090
2500 | 220  | 2.9430
2500 | 240  | 1.6460
2500 | 260  | 1.0230
2500 | 280  | 0.6743
2500 | 300  | 0.4630
2500 | 320  | 0.3292
2500 | 340  | 0.2396
2500 | 360  | 0.1793
2500 | 380  | 0.1338
2500 | 400  | 0.1024
2500 | 420  | 0.0791
2500 | 440  | 0.0620
2500 | 460  | 0.0488
2500 | 480  | 0.0386
2500 | 500  | 0.0308
2500 | 520  | 0.0246
2500 | 540  | 0.0198
2500 | 560  | 0.0161
2500 | 580  | 0.0131
2500 | 600  | 0.0107
2500 | 620  | 0.0088
2500 | 640  | 0.0071
2500 | 660  | 0.0059
2500 | 680  | 0.0049
2500 | 700  | 0.0040
2500 | 720  | 0.0034
2500 | 740  | 0.0028
2500 | 760  | 0.0023
2500 | 780  | 0.0019
2500 | 800  | 0.0016
2500 | 820  | 0.0014
2500 | 840  | 0.0011
2500 | 860  | 0.0010
2500 | 880  | 0.0008
2500 | 900  | 0.0007
2500 | 920  | 0.0006
2500 | 940  | 0.0005
2500 | 960  | 0.0004
2500 | 980  | 0.0003
2520 | 1000 | 0.0003
2520 | 200  | 7.2290
2520 | 220  | 3.1440
2520 | 240  | 1.7210
2520 | 260  | 1.0520
2520 | 280  | 0.6876
2520 | 300  | 0.4719
2520 | 320  | 0.3351
2520 | 340  | 0.2435
2520 | 360  | 0.1792
2520 | 380  | 0.1353
2520 | 400  | 0.1033
2520 | 420  | 0.0799
2520 | 440  | 0.0620
2520 | 460  | 0.0488
2520 | 480  | 0.0390
2520 | 500  | 0.0312
2520 | 520  | 0.0247
2520 | 540  | 0.0199
2520 | 560  | 0.0161
2520 | 580  | 0.0132
2520 | 600  | 0.0108
2520 | 620  | 0.0087
2520 | 640  | 0.0073
2520 | 660  | 0.0060
2520 | 680  | 0.0049
2520 | 700  | 0.0041
2520 | 720  | 0.0034
2520 | 740  | 0.0028
2520 | 760  | 0.0024
2520 | 780  | 0.0020
2520 | 800  | 0.0016
2520 | 820  | 0.0014
2520 | 840  | 0.0011
2520 | 860  | 0.0010
2520 | 880  | 0.0008
2520 | 900  | 0.0007
2520 | 920  | 0.0006
2520 | 940  | 0.0005
2520 | 960  | 0.0004
2520 | 980  | 0.0003
2540 | 1000 | 0.0003
2540 | 200  | 8.1960
2540 | 220  | 3.3760
2540 | 240  | 1.7940
2540 | 260  | 1.0840
2540 | 280  | 0.7032
2540 | 300  | 0.4828
2540 | 320  | 0.3383
2540 | 340  | 0.2451
2540 | 360  | 0.1814
2540 | 380  | 0.1366
2540 | 400  | 0.1042
2540 | 420  | 0.0809
2540 | 440  | 0.0626
2540 | 460  | 0.0493
2540 | 480  | 0.0390
2540 | 500  | 0.0311
2540 | 520  | 0.0249
2540 | 540  | 0.0199
2540 | 560  | 0.0163
2540 | 580  | 0.0132
2540 | 600  | 0.0108
2540 | 620  | 0.0087
2540 | 640  | 0.0072
2540 | 660  | 0.0059
2540 | 680  | 0.0049
2540 | 700  | 0.0041
2540 | 720  | 0.0034
2540 | 740  | 0.0028
2540 | 760  | 0.0024
2540 | 780  | 0.0020
2540 | 800  | 0.0016
2540 | 820  | 0.0014
2540 | 840  | 0.0011
2540 | 860  | 0.0010
2540 | 880  | 0.0008
2540 | 900  | 0.0007
2540 | 920  | 0.0006
2540 | 940  | 0.0005
2540 | 960  | 0.0004
2540 | 980  | 0.0003
2560 | 1000 | 0.0003
2560 | 220  | 3.7030
2560 | 240  | 1.8920
2560 | 260  | 1.1240
2560 | 280  | 0.7271
2560 | 300  | 0.4929
2560 | 320  | 0.3454
2560 | 340  | 0.2501
2560 | 360  | 0.1839
2560 | 380  | 0.1375
2560 | 400  | 0.1053
2560 | 420  | 0.0809
2560 | 440  | 0.0634
2560 | 460  | 0.0496
2560 | 480  | 0.0393
2560 | 500  | 0.0313
2560 | 520  | 0.0251
2560 | 540  | 0.0201
2560 | 560  | 0.0164
2560 | 580  | 0.0134
2560 | 600  | 0.0109
2560 | 620  | 0.0088
2560 | 640  | 0.0072
2560 | 660  | 0.0060
2560 | 680  | 0.0050
2560 | 700  | 0.0041
2560 | 720  | 0.0034
2560 | 740  | 0.0028
2560 | 760  | 0.0024
2560 | 780  | 0.0020
2560 | 800  | 0.0017
2560 | 820  | 0.0014
2560 | 840  | 0.0012
2560 | 860  | 0.0010
2560 | 880  | 0.0008
2560 | 900  | 0.0007
2560 | 920  | 0.0006
2560 | 940  | 0.0005
2560 | 960  | 0.0004
2560 | 980  | 0.0004
2580 | 1000 | 0.0003
2580 | 220  | 4.0190
2580 | 240  | 2.0130
2580 | 260  | 1.1650
2580 | 280  | 0.7370
2580 | 300  | 0.5039
2580 | 320  | 0.3532
2580 | 340  | 0.2536
2580 | 360  | 0.1870
2580 | 380  | 0.1383
2580 | 400  | 0.1066
2580 | 420  | 0.0816
2580 | 440  | 0.0639
2580 | 460  | 0.0500
2580 | 480  | 0.0397
2580 | 500  | 0.0315
2580 | 520  | 0.0251
2580 | 540  | 0.0202
2580 | 560  | 0.0164
2580 | 580  | 0.0133
2580 | 600  | 0.0109
2580 | 620  | 0.0089
2580 | 640  | 0.0073
2580 | 660  | 0.0060
2580 | 680  | 0.0050
2580 | 700  | 0.0041
2580 | 720  | 0.0034
2580 | 740  | 0.0028
2580 | 760  | 0.0024
2580 | 780  | 0.0020
2580 | 800  | 0.0017
2580 | 820  | 0.0014
2580 | 840  | 0.0012
2580 | 860  | 0.0010
2580 | 880  | 0.0008
2580 | 900  | 0.0007
2580 | 920  | 0.0006
2580 | 940  | 0.0005
2580 | 960  | 0.0004
2580 | 980  | 0.0004
2600 | 1000 | 0.0003
2600 | 200  | 18.2100
2600 | 220  | 4.5110
2600 | 240  | 2.1500
2600 | 260  | 1.2100
2600 | 280  | 0.7769
2600 | 300  | 0.5130
2600 | 320  | 0.3551
2600 | 340  | 0.2561
2600 | 360  | 0.1889
2600 | 380  | 0.1411
2600 | 400  | 0.1078
2600 | 420  | 0.0824
2600 | 440  | 0.0642
2600 | 460  | 0.0503
2600 | 480  | 0.0398
2600 | 500  | 0.0319
2600 | 520  | 0.0255
2600 | 540  | 0.0205
2600 | 560  | 0.0165
2600 | 580  | 0.0134
2600 | 600  | 0.0109
2600 | 620  | 0.0089
2600 | 640  | 0.0073
2600 | 660  | 0.0060
2600 | 680  | 0.0050
2600 | 700  | 0.0041
2600 | 720  | 0.0034
2600 | 740  | 0.0028
2600 | 760  | 0.0024
2600 | 780  | 0.0020
2600 | 800  | 0.0017
2600 | 820  | 0.0014
2600 | 840  | 0.0012
2600 | 860  | 0.0010
2600 | 880  | 0.0008
2600 | 900  | 0.0007
2600 | 920  | 0.0006
2600 | 940  | 0.0005
2600 | 960  | 0.0004
2600 | 980  | 0.0003
260  | 1000 | 0.0005
260  | 100  | 446.0000
260  | 120  | 105.2000
260  | 140  | 49.1400
260  | 160  | 26.5100
260  | 180  | 15.3800
260  | 200  | 9.3560
260  | 220  | 5.8280
260  | 240  | 3.7750
260  | 260  | 2.4750
260  | 280  | 1.6620
260  | 300  | 1.1430
260  | 320  | 0.7967
260  | 340  | 0.5648
260  | 360  | 0.4049
260  | 380  | 0.2939
260  | 400  | 0.2149
260  | 420  | 0.1591
260  | 440  | 0.1179
260  | 460  | 0.0902
260  | 480  | 0.0679
260  | 500  | 0.0524
260  | 520  | 0.0404
260  | 540  | 0.0314
260  | 560  | 0.0247
260  | 580  | 0.0195
260  | 600  | 0.0155
260  | 620  | 0.0123
260  | 640  | 0.0099
260  | 660  | 0.0081
260  | 680  | 0.0065
260  | 700  | 0.0053
260  | 720  | 0.0044
260  | 740  | 0.0037
260  | 760  | 0.0030
260  | 780  | 0.0025
260  | 800  | 0.0021
260  | 820  | 0.0018
260  | 840  | 0.0015
260  | 860  | 0.0013
260  | 880  | 0.0011
260  | 900  | 0.0010
260  | 920  | 0.0008
260  | 940  | 0.0007
260  | 960  | 0.0006
260  | 980  | 0.0005
2620 | 1000 | 0.0003
2620 | 220  | 5.0150
2620 | 240  | 2.3400
2620 | 260  | 1.2810
2620 | 280  | 0.7972
2620 | 300  | 0.4905
2620 | 320  | 0.3647
2620 | 340  | 0.2625
2620 | 360  | 0.1919
2620 | 380  | 0.1442
2620 | 400  | 0.1086
2620 | 420  | 0.0836
2620 | 440  | 0.0648
2620 | 460  | 0.0507
2620 | 480  | 0.0400
2620 | 500  | 0.0317
2620 | 520  | 0.0255
2620 | 540  | 0.0207
2620 | 560  | 0.0165
2620 | 580  | 0.0135
2620 | 600  | 0.0110
2620 | 620  | 0.0090
2620 | 640  | 0.0074
2620 | 660  | 0.0060
2620 | 680  | 0.0050
2620 | 700  | 0.0041
2620 | 720  | 0.0034
2620 | 740  | 0.0029
2620 | 760  | 0.0024
2620 | 780  | 0.0020
2620 | 800  | 0.0017
2620 | 820  | 0.0014
2620 | 840  | 0.0012
2620 | 860  | 0.0010
2620 | 880  | 0.0008
2620 | 900  | 0.0007
2620 | 920  | 0.0006
2620 | 940  | 0.0005
2620 | 960  | 0.0004
2620 | 980  | 0.0004
2640 | 1000 | 0.0003
2640 | 220  | 5.7080
2640 | 240  | 2.4800
2640 | 260  | 1.3490
2640 | 280  | 0.8251
2640 | 300  | 0.5443
2640 | 320  | 0.3746
2640 | 340  | 0.2648
